a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	m_New_word	i_Verb1	j_Verb2	k_Element_changed	l_Old_word	n_Violation_Type	p_number	q_condition
embedding_mental_SR	le bambine dicono che l' attrice accolgono la ragazza	feminine	plural	feminine	singular			310	accolgono	dice	accolgono	V2	accoglie	num_violation	169	PS
embedding_mental_SR	le donne dicono che l' amica accolgono le figlie	feminine	plural	feminine	singular			348	accolgono	dice	accolgono	V2	accoglie	num_violation	170	PS
embedding_mental_SR	le donne dicono che la sorella accolgono i ragazzi	feminine	plural	feminine	singular			357	accolgono	dice	accolgono	V2	accoglie	num_violation	171	PS
embedding_mental_SR	le figlie dicono che la studentessa accolgono la madre	feminine	plural	feminine	singular			388	accolgono	dice	accolgono	V2	accoglie	num_violation	172	PS
embedding_mental_SR	le ragazze dicono che la bambina accolgono la figlia	feminine	plural	feminine	singular			435	accolgono	dice	accolgono	V2	accoglie	num_violation	173	PS
embedding_mental_SR	le amiche dicono che lo studente accolgono le contadine	feminine	plural	masculine	singular			769	accolgono	dice	accolgono	V2	accoglie	num_violation	174	PS
embedding_mental_SR	le attrici dicono che il bambino accolgono lo studente	feminine	plural	masculine	singular			792	accolgono	dice	accolgono	V2	accoglie	num_violation	175	PS
embedding_mental_SR	le attrici dicono che il fratello accolgono i bambini	feminine	plural	masculine	singular			795	accolgono	dice	accolgono	V2	accoglie	num_violation	176	PS
embedding_mental_SR	le bambine dicono che il ragazzo accolgono le studentesse	feminine	plural	masculine	singular			822	accolgono	dice	accolgono	V2	accoglie	num_violation	177	PS
embedding_mental_SR	le contadine dicono che il fratello accolgono il bambino	feminine	plural	masculine	singular			845	accolgono	dice	accolgono	V2	accoglie	num_violation	178	PS
embedding_mental_SR	le contadine dicono che il fratello accolgono le studentesse	feminine	plural	masculine	singular			846	accolgono	dice	accolgono	V2	accoglie	num_violation	179	PS
embedding_mental_SR	gli studenti dicono che la madre accolgono le sorelle	masculine	plural	feminine	singular			2310	accolgono	dice	accolgono	V2	accoglie	num_violation	180	PS
embedding_mental_SR	i fratelli dicono che la madre accolgono gli attori	masculine	plural	feminine	singular			2431	accolgono	dice	accolgono	V2	accoglie	num_violation	181	PS
embedding_mental_SR	i ragazzi dicono che la sorella accolgono la madre	masculine	plural	feminine	singular			2488	accolgono	dice	accolgono	V2	accoglie	num_violation	182	PS
embedding_mental_SR	i contadini dicono che il padre accolgono i figli	masculine	plural	masculine	singular			2887	accolgono	dice	accolgono	V2	accoglie	num_violation	183	PS
embedding_mental_SR	i fratelli dicono che il contadino accolgono gli amici	masculine	plural	masculine	singular			2938	accolgono	dice	accolgono	V2	accoglie	num_violation	184	PS
embedding_mental_SR	i fratelli dicono che l' amico accolgono il figlio	masculine	plural	masculine	singular			2940	accolgono	dice	accolgono	V2	accoglie	num_violation	185	PS
embedding_mental_SR	i ragazzi dicono che il figlio accolgono l' uomo	masculine	plural	masculine	singular			2986	accolgono	dice	accolgono	V2	accoglie	num_violation	186	PS
embedding_mental_SR	le bambine dichiarano che l' attrice accolgono la madre	feminine	plural	feminine	singular			304	accolgono	dichiara	accolgono	V2	accoglie	num_violation	187	PS
embedding_mental_SR	le donne dichiarano che la figlia accolgono i fratelli	feminine	plural	feminine	singular			342	accolgono	dichiara	accolgono	V2	accoglie	num_violation	188	PS
embedding_mental_SR	le donne dichiarano che la studentessa accolgono l' attrice	feminine	plural	feminine	singular			346	accolgono	dichiara	accolgono	V2	accoglie	num_violation	189	PS
embedding_mental_SR	le figlie dichiarano che la sorella accolgono le madri	feminine	plural	feminine	singular			378	accolgono	dichiara	accolgono	V2	accoglie	num_violation	190	PS
embedding_mental_SR	le ragazze dichiarano che la bambina accolgono la sorella	feminine	plural	feminine	singular			429	accolgono	dichiara	accolgono	V2	accoglie	num_violation	191	PS
embedding_mental_SR	le studentesse dichiarano che la contadina accolgono le sorelle	feminine	plural	feminine	singular			480	accolgono	dichiara	accolgono	V2	accoglie	num_violation	192	PS
embedding_mental_SR	le studentesse dichiarano che la ragazza accolgono le contadine	feminine	plural	feminine	singular			483	accolgono	dichiara	accolgono	V2	accoglie	num_violation	193	PS
embedding_mental_SR	le amiche dichiarano che il figlio accolgono la sorella	feminine	plural	masculine	singular			753	accolgono	dichiara	accolgono	V2	accoglie	num_violation	194	PS
embedding_mental_SR	le madri dichiarano che il figlio accolgono la bambina	feminine	plural	masculine	singular			906	accolgono	dichiara	accolgono	V2	accoglie	num_violation	195	PS
embedding_mental_SR	gli attori dichiarano che la studentessa accolgono le ragazze	masculine	plural	feminine	singular			2274	accolgono	dichiara	accolgono	V2	accoglie	num_violation	196	PS
embedding_mental_SR	gli uomini dichiarano che la bambina accolgono i fratelli	masculine	plural	feminine	singular			2328	accolgono	dichiara	accolgono	V2	accoglie	num_violation	197	PS
embedding_mental_SR	gli uomini dichiarano che la bambina accolgono i padri	masculine	plural	feminine	singular			2329	accolgono	dichiara	accolgono	V2	accoglie	num_violation	198	PS
embedding_mental_SR	i bambini dichiarano che la madre accolgono la figlia	masculine	plural	feminine	singular			2360	accolgono	dichiara	accolgono	V2	accoglie	num_violation	199	PS
embedding_mental_SR	i contadini dichiarano che la sorella accolgono le amiche	masculine	plural	feminine	singular			2380	accolgono	dichiara	accolgono	V2	accoglie	num_violation	200	PS
embedding_mental_SR	i contadini dichiarano che la sorella accolgono le figlie	masculine	plural	feminine	singular			2381	accolgono	dichiara	accolgono	V2	accoglie	num_violation	201	PS
embedding_mental_SR	i figli dichiarano che la madre accolgono le contadine	masculine	plural	feminine	singular			2402	accolgono	dichiara	accolgono	V2	accoglie	num_violation	202	PS
embedding_mental_SR	i ragazzi dichiarano che la sorella accolgono le bambine	masculine	plural	feminine	singular			2481	accolgono	dichiara	accolgono	V2	accoglie	num_violation	203	PS
embedding_mental_SR	i figli dichiarano che l' amico accolgono le contadine	masculine	plural	masculine	singular			2905	accolgono	dichiara	accolgono	V2	accoglie	num_violation	204	PS
embedding_mental_SR	i fratelli dichiarano che l' uomo accolgono il ragazzo	masculine	plural	masculine	singular			2935	accolgono	dichiara	accolgono	V2	accoglie	num_violation	205	PS
embedding_mental_SR	i padri dichiarano che il contadino accolgono il ragazzo	masculine	plural	masculine	singular			2954	accolgono	dichiara	accolgono	V2	accoglie	num_violation	206	PS
embedding_mental_SR	i padri dichiarano che lo studente accolgono le contadine	masculine	plural	masculine	singular			2966	accolgono	dichiara	accolgono	V2	accoglie	num_violation	207	PS
embedding_mental_SR	le amiche ricordano che l' attrice accolgono le bambine	feminine	plural	feminine	singular			270	accolgono	ricorda	accolgono	V2	accoglie	num_violation	208	PS
embedding_mental_SR	le contadine ricordano che la madre accolgono i bambini	feminine	plural	feminine	singular			336	accolgono	ricorda	accolgono	V2	accoglie	num_violation	209	PS
embedding_mental_SR	le madri ricordano che la bambina accolgono le ragazze	feminine	plural	feminine	singular			420	accolgono	ricorda	accolgono	V2	accoglie	num_violation	210	PS
embedding_mental_SR	le studentesse ricordano che l' attrice accolgono il fratello	feminine	plural	feminine	singular			496	accolgono	ricorda	accolgono	V2	accoglie	num_violation	211	PS
embedding_mental_SR	le bambine ricordano che il ragazzo accolgono la sorella	feminine	plural	masculine	singular			834	accolgono	ricorda	accolgono	V2	accoglie	num_violation	212	PS
embedding_mental_SR	le contadine ricordano che il ragazzo accolgono gli uomini	feminine	plural	masculine	singular			855	accolgono	ricorda	accolgono	V2	accoglie	num_violation	213	PS
embedding_mental_SR	le donne ricordano che il fratello accolgono la figlia	feminine	plural	masculine	singular			872	accolgono	ricorda	accolgono	V2	accoglie	num_violation	214	PS
embedding_mental_SR	le figlie ricordano che il contadino accolgono la donna	feminine	plural	masculine	singular			895	accolgono	ricorda	accolgono	V2	accoglie	num_violation	215	PS
embedding_mental_SR	le figlie ricordano che il padre accolgono gli uomini	feminine	plural	masculine	singular			898	accolgono	ricorda	accolgono	V2	accoglie	num_violation	216	PS
embedding_mental_SR	le madri ricordano che il fratello accolgono la ragazza	feminine	plural	masculine	singular			925	accolgono	ricorda	accolgono	V2	accoglie	num_violation	217	PS
embedding_mental_SR	le ragazze ricordano che il contadino accolgono gli studenti	feminine	plural	masculine	singular			937	accolgono	ricorda	accolgono	V2	accoglie	num_violation	218	PS
embedding_mental_SR	le ragazze ricordano che l' amico accolgono le studentesse	feminine	plural	masculine	singular			944	accolgono	ricorda	accolgono	V2	accoglie	num_violation	219	PS
embedding_mental_SR	le sorelle ricordano che l' amico accolgono i ragazzi	feminine	plural	masculine	singular			967	accolgono	ricorda	accolgono	V2	accoglie	num_violation	220	PS
embedding_mental_SR	le studentesse ricordano che il bambino accolgono la madre	feminine	plural	masculine	singular			987	accolgono	ricorda	accolgono	V2	accoglie	num_violation	221	PS
embedding_mental_SR	gli amici ricordano che la studentessa accolgono l' uomo	masculine	plural	feminine	singular			2265	accolgono	ricorda	accolgono	V2	accoglie	num_violation	222	PS
embedding_mental_SR	i padri ricordano che l' attrice accolgono le contadine	masculine	plural	feminine	singular			2466	accolgono	ricorda	accolgono	V2	accoglie	num_violation	223	PS
embedding_mental_SR	gli uomini ricordano che il contadino accolgono le madri	masculine	plural	masculine	singular			2841	accolgono	ricorda	accolgono	V2	accoglie	num_violation	224	PS
embedding_mental_SR	gli uomini ricordano che il figlio accolgono il padre	masculine	plural	masculine	singular			2843	accolgono	ricorda	accolgono	V2	accoglie	num_violation	225	PS
embedding_mental_SR	i bambini ricordano che l' uomo accolgono la studentessa	masculine	plural	masculine	singular			2874	accolgono	ricorda	accolgono	V2	accoglie	num_violation	226	PS
embedding_mental_SR	i padri ricordano che l' amico accolgono le contadine	masculine	plural	masculine	singular			2976	accolgono	ricorda	accolgono	V2	accoglie	num_violation	227	PS
embedding_mental_SR	la madre dice che le amiche ama la studentessa	feminine	singular	feminine	plural			1145	ama	dicono	ama	V2	amano	num_violation	228	SP
embedding_mental_SR	la sorella dice che le ragazze ama le bambine	feminine	singular	feminine	plural			1201	ama	dicono	ama	V2	amano	num_violation	229	SP
embedding_mental_SR	l' attrice dice che gli studenti ama le ragazze	feminine	singular	masculine	plural			1527	ama	dicono	ama	V2	amano	num_violation	230	SP
embedding_mental_SR	la bambina dice che gli amici ama gli studenti	feminine	singular	masculine	plural			1556	ama	dicono	ama	V2	amano	num_violation	231	SP
embedding_mental_SR	la contadina dice che gli uomini ama le donne	feminine	singular	masculine	plural			1589	ama	dicono	ama	V2	amano	num_violation	232	SP
embedding_mental_SR	la donna dice che i figli ama l' attrice	feminine	singular	masculine	plural			1614	ama	dicono	ama	V2	amano	num_violation	233	SP
embedding_mental_SR	la sorella dice che i contadini ama i fratelli	feminine	singular	masculine	plural			1705	ama	dicono	ama	V2	amano	num_violation	234	SP
embedding_mental_SR	la sorella dice che i figli ama le amiche	feminine	singular	masculine	plural			1707	ama	dicono	ama	V2	amano	num_violation	235	SP
embedding_mental_SR	la sorella dice che i figli ama i padri	feminine	singular	masculine	plural			1708	ama	dicono	ama	V2	amano	num_violation	236	SP
embedding_mental_SR	il bambino dice che le figlie ama i ragazzi	masculine	singular	feminine	plural			3003	ama	dicono	ama	V2	amano	num_violation	237	SP
embedding_mental_SR	il bambino dice che le studentesse ama le sorelle	masculine	singular	feminine	plural			3008	ama	dicono	ama	V2	amano	num_violation	238	SP
embedding_mental_SR	il padre dice che le ragazze ama le donne	masculine	singular	feminine	plural			3118	ama	dicono	ama	V2	amano	num_violation	239	SP
embedding_mental_SR	il ragazzo dice che le contadine ama gli uomini	masculine	singular	feminine	plural			3139	ama	dicono	ama	V2	amano	num_violation	240	SP
embedding_mental_SR	l' amico dice che le bambine ama l' uomo	masculine	singular	feminine	plural			3154	ama	dicono	ama	V2	amano	num_violation	241	SP
embedding_mental_SR	l' attore dice che le figlie ama i bambini	masculine	singular	feminine	plural			3183	ama	dicono	ama	V2	amano	num_violation	242	SP
embedding_mental_SR	l' uomo dice che le contadine ama l' attore	masculine	singular	feminine	plural			3202	ama	dicono	ama	V2	amano	num_violation	243	SP
embedding_mental_SR	il figlio dice che gli amici ama i padri	masculine	singular	masculine	plural			3561	ama	dicono	ama	V2	amano	num_violation	244	SP
embedding_mental_SR	il fratello dice che gli attori ama le studentesse	masculine	singular	masculine	plural			3585	ama	dicono	ama	V2	amano	num_violation	245	SP
embedding_mental_SR	il fratello dice che i ragazzi ama i bambini	masculine	singular	masculine	plural			3596	ama	dicono	ama	V2	amano	num_violation	246	SP
embedding_mental_SR	l' attore dice che i ragazzi ama le donne	masculine	singular	masculine	plural			3690	ama	dicono	ama	V2	amano	num_violation	247	SP
embedding_mental_SR	l' amica dichiara che le donne ama il fratello	feminine	singular	feminine	plural			1015	ama	dichiarano	ama	V2	amano	num_violation	248	SP
embedding_mental_SR	la bambina dichiara che le ragazze ama l' amico	feminine	singular	feminine	plural			1065	ama	dichiarano	ama	V2	amano	num_violation	249	SP
embedding_mental_SR	la madre dichiara che le bambine ama la ragazza	feminine	singular	feminine	plural			1154	ama	dichiarano	ama	V2	amano	num_violation	250	SP
embedding_mental_SR	la madre dichiara che le sorelle ama le contadine	feminine	singular	feminine	plural			1160	ama	dichiarano	ama	V2	amano	num_violation	251	SP
embedding_mental_SR	la studentessa dichiara che le madri ama gli attori	feminine	singular	feminine	plural			1243	ama	dichiarano	ama	V2	amano	num_violation	252	SP
embedding_mental_SR	la bambina dichiara che gli uomini ama le sorelle	feminine	singular	masculine	plural			1567	ama	dichiarano	ama	V2	amano	num_violation	253	SP
embedding_mental_SR	la bambina dichiara che i padri ama la studentessa	feminine	singular	masculine	plural			1572	ama	dichiarano	ama	V2	amano	num_violation	254	SP
embedding_mental_SR	la figlia dichiara che gli studenti ama le attrici	feminine	singular	masculine	plural			1641	ama	dichiarano	ama	V2	amano	num_violation	255	SP
embedding_mental_SR	la figlia dichiara che i bambini ama le donne	feminine	singular	masculine	plural			1644	ama	dichiarano	ama	V2	amano	num_violation	256	SP
embedding_mental_SR	la madre dichiara che i ragazzi ama le studentesse	feminine	singular	masculine	plural			1672	ama	dichiarano	ama	V2	amano	num_violation	257	SP
embedding_mental_SR	la studentessa dichiara che gli attori ama i padri	feminine	singular	masculine	plural			1737	ama	dichiarano	ama	V2	amano	num_violation	258	SP
